payment_id,member_id,amount,payment_date,payment_type
3173,186,195.8,2024-05-13,Donation
3174,19,164.13,2024-07-03,Membership Fee
3175,400,153.27,2025-06-17,Donation
3176,59,136.26,2022-07-27,Donation
3177,235,173.41,2022-09-16,Fine
3178,77,73.03,2022-09-13,Donation
3179,142,131.73,2023-07-17,Donation
3180,167,109.06,2025-06-22,Fine
3181,82,148.28,2024-05-18,Donation
3182,232,66.13,2023-03-21,Membership Fee
3183,243,135.97,2025-04-19,Membership Fee
3184,476,158.79,2023-10-20,Fine
3185,88,191.13,2024-01-02,Fine
3186,253,151.28,2022-08-12,Fine
3187,303,31.57,2023-11-04,Fine
3188,252,26.67,2024-08-14,Fine
3189,472,185.45,2023-03-17,Fine
3190,365,95.52,2022-12-01,Fine
3191,86,128.06,2024-10-01,Fine
3192,31,120.01,2025-04-06,Fine
3193,4,157.6,2024-12-29,Membership Fee
3194,149,78.1,2025-01-13,Fine
3195,217,73.66,2023-10-26,Membership Fee
3196,374,153.55,2023-04-19,Donation
3197,467,79.29,2023-11-30,Donation
3198,420,39.31,2024-01-10,Donation
3199,500,19.1,2024-02-21,Fine
3200,415,99.64,2024-10-16,Donation
3201,440,193.29,2025-05-25,Fine
3202,431,154.68,2024-02-04,Membership Fee
3203,334,128.55,2022-12-14,Membership Fee
3204,316,147.81,2024-10-25,Donation
3205,116,7.7,2024-01-14,Donation
3206,298,46.76,2024-06-11,Donation
3207,264,42.95,2023-10-27,Donation
3208,205,54.74,2022-11-11,Donation
3209,102,55.65,2025-04-06,Donation
3210,144,198.56,2024-11-25,Fine
3211,346,24.83,2023-03-29,Fine
3212,255,136.98,2025-01-18,Fine
3213,83,93.1,2025-06-27,Membership Fee
3214,486,121.06,2025-05-16,Membership Fee
3215,169,156.43,2023-08-11,Donation
3216,430,167.13,2024-01-06,Membership Fee
3217,445,67.51,2025-04-26,Membership Fee
3218,435,157.69,2023-07-02,Membership Fee
3219,171,147.28,2023-09-04,Donation
3220,246,91.98,2023-10-10,Donation
3221,378,182.89,2023-12-13,Donation
3222,303,92.04,2024-12-24,Donation
3223,98,47.24,2024-12-15,Membership Fee
3224,373,97.78,2023-06-11,Membership Fee
3225,80,129.46,2023-03-03,Fine
3226,419,103.51,2024-01-20,Fine
3227,392,146.56,2023-12-30,Fine
3228,224,152.04,2024-01-04,Fine
3229,316,147.54,2024-12-05,Membership Fee
3230,453,188.77,2025-06-15,Membership Fee
3231,453,142.69,2025-05-08,Membership Fee
3232,82,172.5,2023-12-20,Donation
3233,98,130.36,2025-04-02,Membership Fee
3234,407,99.82,2024-01-08,Fine
3235,73,103.32,2023-05-24,Fine
3236,68,159.49,2024-06-18,Fine
3237,390,73.77,2023-04-30,Donation
3238,374,154.33,2024-12-10,Donation
3239,260,136.93,2025-04-24,Membership Fee
3240,334,182.62,2025-05-31,Membership Fee
3241,35,157.09,2023-12-08,Donation
3242,419,86.72,2023-03-16,Donation
3243,472,100.69,2023-04-29,Fine
3244,325,127.19,2022-10-17,Donation
3245,468,185.57,2024-07-17,Fine
3246,420,125.17,2025-06-06,Donation
3247,15,83.55,2025-03-28,Donation
3248,53,15.89,2024-06-11,Fine
3249,141,28.84,2025-05-25,Membership Fee
3250,105,177,2022-10-24,Donation
3251,154,27.36,2022-10-03,Donation
3252,398,33.85,2024-10-18,Fine
3253,472,74.81,2024-08-19,Membership Fee
3254,220,134.52,2025-06-21,Membership Fee
3255,232,126.14,2023-03-19,Donation
3256,153,154.36,2023-12-24,Fine
3257,390,96.89,2024-08-19,Membership Fee
3258,228,157.2,2022-09-17,Donation
3259,11,81.12,2023-03-07,Membership Fee
3260,428,160.5,2023-04-04,Fine
3261,9,67.78,2023-02-04,Donation
3262,152,60.55,2023-01-20,Fine
3263,139,151.92,2022-11-19,Donation
3264,287,160.6,2024-01-16,Donation
3265,467,69.02,2022-08-26,Membership Fee
3266,230,169.12,2024-03-18,Membership Fee
3267,495,108.59,2023-07-03,Fine
3268,227,102.44,2024-11-16,Membership Fee
3269,311,11.76,2022-12-21,Membership Fee
3270,169,114.67,2023-05-29,Membership Fee
3271,354,36.71,2024-10-10,Membership Fee
3272,469,58.42,2025-01-27,Membership Fee
3273,128,198.3,2024-10-25,Donation
3274,255,143.21,2023-10-30,Membership Fee
3275,343,97.82,2025-06-19,Donation
3276,78,23.88,2025-02-13,Membership Fee
3277,496,8.32,2023-02-15,Membership Fee
3278,470,159.46,2023-04-06,Membership Fee
3279,374,187.83,2024-01-24,Fine
3280,17,119.04,2023-09-24,Donation
3281,110,193.84,2023-07-11,Donation
3282,496,45.53,2025-06-01,Donation
3283,300,60.22,2023-08-20,Donation
3284,475,9.9,2025-01-23,Fine
3285,177,8.46,2024-02-27,Membership Fee
3286,455,140.57,2024-01-21,Donation
3287,241,88.56,2025-02-12,Membership Fee
3288,405,91.64,2024-09-15,Donation
3289,314,13.53,2022-08-22,Donation
3290,446,192.09,2023-09-16,Membership Fee
3291,468,84.64,2022-11-04,Fine
3292,437,6.12,2023-08-31,Fine
3293,336,114.95,2023-01-13,Donation
3294,323,19.39,2023-03-20,Donation
3295,497,87,2023-08-13,Membership Fee
3296,36,151.51,2024-12-21,Donation
3297,181,180.71,2022-11-09,Fine
3298,185,197.24,2025-06-12,Donation
3299,324,85.93,2022-11-14,Donation
3300,62,121.03,2024-12-27,Donation
3301,354,30.12,2024-09-18,Membership Fee
3302,95,176.42,2024-03-18,Fine
3303,142,74.48,2025-03-13,Fine
3304,379,92.02,2024-08-27,Donation
3305,402,193.2,2023-03-28,Donation
3306,112,94.74,2022-11-28,Fine
3307,60,23.29,2023-07-27,Fine
3308,450,152.28,2024-03-21,Fine
3309,61,196.2,2023-01-16,Membership Fee
3310,388,156.62,2025-03-07,Fine
3311,335,113.88,2025-02-16,Fine
3312,133,187.74,2023-05-16,Membership Fee
3313,329,93.9,2025-01-13,Membership Fee
3314,119,135.33,2024-12-27,Donation
3315,90,82.41,2025-01-17,Membership Fee
3316,421,97.38,2022-12-12,Membership Fee
3317,412,23.25,2023-03-07,Fine
3318,209,155.25,2024-08-24,Fine
3319,110,84.25,2022-12-29,Donation
3320,229,164.2,2024-09-26,Donation
3321,237,176.87,2022-08-05,Donation
3322,280,135.48,2025-05-23,Fine
3323,282,150.66,2023-12-02,Membership Fee
3324,498,192.03,2024-08-18,Membership Fee
3325,141,195.4,2023-01-14,Fine
3326,189,105.95,2022-12-07,Membership Fee
3327,162,154.17,2022-12-25,Fine
3328,28,99.56,2025-02-24,Membership Fee
3329,312,28.15,2022-10-11,Fine
3330,472,182.36,2022-10-20,Donation
3331,379,148.45,2023-09-26,Fine
3332,443,143.99,2024-05-14,Fine
3333,420,60.3,2025-04-08,Fine
3334,124,142.53,2022-08-30,Donation
3335,283,73.08,2023-09-25,Donation
3336,240,180.84,2022-12-08,Fine
3337,67,130.42,2024-08-23,Membership Fee
3338,222,52.5,2024-06-16,Membership Fee
3339,478,83.96,2022-07-26,Membership Fee
3340,356,192.96,2024-05-25,Fine
3341,409,115.95,2023-05-09,Donation
3342,125,158.64,2022-09-23,Fine
3343,206,8.35,2024-01-05,Membership Fee
3344,402,120.94,2024-12-11,Fine
3345,430,5.36,2024-03-21,Fine
3346,276,113.95,2022-08-22,Fine
3347,187,102.06,2025-02-18,Donation
3348,137,92.74,2024-11-01,Fine
3349,189,81.12,2024-11-09,Membership Fee
3350,283,45.51,2024-05-08,Donation
3351,287,7.24,2022-08-10,Donation
3352,114,68.79,2023-05-06,Donation
3353,500,60.71,2022-10-23,Fine
3354,22,176.19,2025-04-16,Membership Fee
3355,342,46.36,2023-10-09,Donation
3356,393,22.28,2023-08-04,Fine
3357,45,179.13,2024-05-27,Donation
3358,42,136.37,2022-10-02,Membership Fee
3359,469,65.95,2024-11-10,Donation
3360,56,116.87,2023-03-13,Fine
3361,12,49.15,2025-04-25,Donation
3362,424,12.18,2025-07-02,Donation
3363,96,132.04,2022-08-04,Donation
3364,129,40.25,2025-02-01,Fine
3365,476,14.06,2024-06-27,Donation
3366,408,121.75,2024-12-29,Membership Fee
3367,261,198.3,2023-09-14,Fine
3368,46,109.1,2023-12-28,Fine
3369,185,14.05,2025-03-09,Donation
3370,34,191.21,2023-07-07,Fine
3371,371,149.59,2022-12-03,Donation
3372,244,130.23,2024-07-22,Donation
3373,364,42.67,2022-09-07,Donation
3374,143,189.17,2024-02-22,Membership Fee
3375,276,78.84,2023-07-09,Donation
3376,84,59.95,2024-03-26,Fine
3377,13,44.34,2025-02-12,Donation
3378,75,20.13,2025-02-25,Membership Fee
3379,463,29.73,2023-09-28,Donation
3380,353,131.16,2022-11-30,Membership Fee
3381,82,91.39,2025-05-21,Membership Fee
3382,280,119.15,2023-02-12,Donation
3383,158,93.34,2024-09-13,Membership Fee
3384,171,96.92,2023-09-07,Donation
3385,167,11.78,2023-10-23,Donation
3386,8,74.35,2023-04-18,Donation
3387,411,88.2,2024-11-18,Donation
3388,272,99.23,2023-03-06,Donation
3389,479,181.2,2025-04-07,Fine
3390,200,192.44,2024-08-25,Fine
3391,175,113.16,2024-09-30,Membership Fee
3392,39,88.43,2023-04-09,Donation
3393,328,84.56,2024-08-11,Membership Fee
3394,264,60.74,2023-01-31,Donation
3395,442,123.31,2023-11-22,Fine
3396,469,49.4,2022-12-08,Fine
3397,266,149.55,2022-11-22,Donation
3398,399,69.21,2024-02-16,Fine
3399,109,44.48,2024-10-03,Membership Fee
3400,262,192.02,2025-03-31,Donation
3401,244,120.18,2023-07-11,Fine
3402,67,69.35,2025-02-17,Fine
3403,486,42.19,2023-03-07,Fine
3404,373,135.03,2024-03-14,Membership Fee
3405,141,9.62,2024-01-26,Donation
3406,418,23.65,2023-06-12,Membership Fee
3407,475,60.07,2022-10-25,Membership Fee
3408,1,153.15,2023-04-03,Membership Fee
3409,432,159.15,2023-02-20,Donation
3410,201,143.78,2023-06-09,Membership Fee
3411,178,111.34,2022-08-05,Fine
3412,157,44.53,2022-10-20,Membership Fee
3413,92,25.12,2022-12-16,Membership Fee
3414,349,36.17,2025-01-12,Membership Fee
3415,301,109.47,2022-10-29,Donation
3416,156,91.48,2024-12-21,Donation
3417,373,82.4,2024-01-03,Donation
3418,480,133.14,2024-08-13,Donation
3419,96,93.89,2023-12-07,Donation
3420,151,33.56,2025-06-10,Membership Fee
3421,232,114.37,2023-03-15,Membership Fee
3422,245,74.61,2023-07-21,Fine
3423,408,58.75,2024-02-05,Membership Fee
3424,486,54.38,2023-01-19,Membership Fee
3425,230,110.6,2023-07-06,Membership Fee
3426,148,87.88,2023-04-24,Fine
3427,46,75.45,2024-10-26,Fine
3428,58,107.33,2023-05-19,Membership Fee
3429,427,193.2,2023-04-28,Fine
3430,306,50.01,2025-07-09,Membership Fee
3431,185,175.54,2023-02-21,Membership Fee
3432,448,162.62,2023-10-20,Donation
3433,426,65.09,2023-09-11,Fine
3434,180,66.63,2022-12-08,Donation
3435,352,147.11,2023-01-11,Fine
3436,99,49.66,2025-03-26,Membership Fee
3437,150,131.08,2025-01-15,Membership Fee
3438,453,144.05,2025-01-17,Donation
3439,217,55.3,2024-10-03,Donation
3440,29,119.49,2024-08-17,Membership Fee
3441,23,174.35,2024-06-28,Membership Fee
3442,325,114.03,2024-01-13,Donation
3443,245,136.27,2025-02-22,Fine
3444,385,188.9,2025-03-03,Fine
3445,394,34.6,2024-12-24,Donation
3446,306,103.65,2024-08-03,Membership Fee
3447,402,164.72,2025-03-20,Donation
3448,95,33.91,2022-10-04,Donation
3449,106,155.48,2024-08-26,Membership Fee
3450,351,39.78,2022-10-31,Donation
3451,106,15.24,2024-07-03,Fine
3452,483,174.05,2024-01-09,Membership Fee
3453,109,48.22,2025-02-04,Membership Fee
3454,179,75.48,2023-01-07,Donation
3455,396,85.65,2024-07-07,Fine
3456,370,66.17,2023-10-02,Donation
3457,163,57.34,2024-08-27,Membership Fee
3458,310,190.48,2023-12-31,Membership Fee
3459,78,94.54,2024-01-02,Fine
3460,114,5.67,2025-01-18,Donation
3461,12,33.69,2024-03-16,Fine
3462,350,173.08,2025-06-10,Fine
3463,236,147.35,2024-11-02,Fine
3464,307,61.49,2025-03-22,Membership Fee
3465,310,77.73,2024-01-07,Donation
3466,74,83.92,2022-12-09,Fine
3467,206,36.27,2024-02-15,Donation
3468,103,138.02,2025-03-28,Fine
3469,188,55.17,2022-09-26,Membership Fee
3470,137,173.06,2025-01-03,Donation
3471,284,73.21,2023-12-29,Membership Fee
3472,478,36.33,2023-07-24,Donation
3473,155,36.69,2024-02-15,Membership Fee
3474,407,185.86,2022-12-24,Fine
3475,29,153,2022-08-13,Membership Fee
3476,454,93.17,2025-02-28,Donation
3477,118,34.25,2024-02-29,Donation
3478,385,189.12,2024-04-05,Membership Fee
3479,404,188.64,2024-03-21,Membership Fee
3480,428,150.03,2025-07-12,Membership Fee
3481,405,24.1,2024-06-17,Donation
3482,407,94.99,2025-05-22,Donation
3483,328,139.59,2022-10-01,Membership Fee
3484,239,71.48,2023-10-19,Donation
3485,269,40.17,2024-12-06,Donation
3486,345,180.34,2024-11-05,Donation
3487,413,101.3,2023-12-12,Membership Fee
3488,194,36.38,2023-11-03,Membership Fee
3489,404,146.04,2025-04-21,Donation
3490,170,160.64,2022-10-11,Fine
3491,120,36.77,2022-10-01,Donation
3492,161,63.32,2024-09-03,Membership Fee
3493,487,83.42,2025-07-08,Membership Fee
3494,425,52.31,2023-09-20,Membership Fee
3495,98,106.27,2022-08-12,Membership Fee
3496,442,125.32,2022-09-18,Donation
3497,15,163.59,2023-01-20,Donation
3498,44,123.7,2023-06-26,Membership Fee
3499,84,117.48,2023-05-17,Fine
3500,149,39.75,2025-07-01,Membership Fee
3501,226,31.48,2024-10-21,Fine
3502,301,27.14,2023-10-12,Donation
3503,466,41.72,2024-03-13,Fine
3504,189,75.74,2025-03-12,Membership Fee
3505,207,175.82,2024-10-02,Donation
3506,61,182.58,2024-02-13,Donation
3507,332,92.43,2023-01-31,Donation
3508,265,6.4,2023-06-29,Donation
3509,192,139.3,2023-12-29,Membership Fee
3510,279,140.36,2025-03-28,Donation
3511,369,5.02,2023-11-25,Fine
3512,21,117.08,2023-01-30,Fine
3513,138,123.71,2024-04-29,Donation
3514,247,17.45,2022-11-16,Donation
3515,386,24.06,2023-07-25,Membership Fee
3516,303,114.99,2024-04-11,Fine
3517,211,172.82,2023-05-22,Donation
3518,376,155.11,2024-01-12,Membership Fee
3519,76,172.93,2025-02-23,Donation
3520,85,89.59,2022-08-11,Fine
3521,33,121.05,2024-05-31,Fine
3522,469,180.71,2024-02-04,Donation
3523,452,177.12,2024-08-21,Fine
3524,23,65.26,2025-04-04,Membership Fee
3525,181,135.24,2025-04-30,Fine
3526,92,145.75,2024-09-20,Membership Fee
3527,234,131.95,2023-06-10,Fine
3528,280,110.41,2025-01-13,Membership Fee
3529,255,144.15,2024-10-09,Donation
3530,23,25,2024-12-21,Membership Fee
3531,187,134.2,2022-09-19,Fine
3532,50,174.41,2025-04-13,Membership Fee
3533,459,128.86,2024-11-11,Fine
3534,243,153.03,2024-10-07,Fine
3535,132,43.26,2024-05-11,Fine
3536,339,164.47,2025-01-16,Fine
3537,129,176.6,2024-01-03,Donation
3538,417,125.21,2023-11-27,Fine
3539,464,106.55,2023-05-03,Membership Fee
3540,392,141.98,2023-10-24,Fine
3541,269,90.39,2024-05-21,Donation
3542,45,96.92,2022-10-05,Fine
3543,386,72.31,2023-04-20,Fine
3544,365,113.24,2023-01-14,Membership Fee
3545,21,101.53,2024-02-09,Donation
3546,45,95.77,2023-06-03,Fine
3547,114,95.3,2024-03-28,Donation
3548,244,152.47,2025-01-19,Membership Fee
3549,24,73.93,2024-09-10,Donation
3550,293,54.36,2022-10-11,Membership Fee
3551,142,121.82,2023-10-06,Donation
3552,331,199.09,2024-06-28,Fine
3553,317,5.89,2024-07-24,Fine
3554,230,42.47,2025-05-30,Fine
3555,426,48.71,2023-03-21,Donation
3556,180,152.57,2023-02-15,Membership Fee
3557,114,20.71,2022-07-23,Fine
3558,464,109.7,2024-04-11,Membership Fee
3559,307,108.31,2022-08-03,Fine
3560,149,105.65,2025-05-10,Donation
3561,257,119.35,2024-01-14,Fine
3562,31,60.53,2025-05-08,Fine
3563,218,32.82,2024-02-18,Fine
3564,450,117,2024-07-22,Donation
3565,2,49.86,2022-11-22,Fine
3566,147,21.43,2025-02-25,Fine
3567,187,61.96,2024-07-07,Fine
3568,207,127.1,2022-12-04,Membership Fee
3569,258,83.76,2023-04-11,Fine
3570,150,37.79,2025-05-15,Fine
3571,361,145.46,2023-09-26,Fine
3572,453,20.6,2022-11-20,Fine
3573,249,86.99,2024-02-17,Donation
3574,471,153.18,2025-02-28,Donation
3575,421,38.41,2022-08-21,Donation
3576,149,23.31,2023-10-21,Fine
3577,318,98.56,2023-05-26,Donation
3578,359,55.77,2025-05-08,Membership Fee
3579,448,7.71,2023-06-16,Membership Fee
3580,265,153.46,2024-08-09,Fine
3581,32,63.99,2022-11-07,Donation
3582,343,160.8,2023-08-25,Fine
3583,477,60.58,2024-02-04,Membership Fee
3584,285,8.78,2024-02-13,Fine
3585,455,36.39,2022-09-01,Membership Fee
3586,387,123.67,2025-07-12,Donation
3587,349,73.22,2024-03-01,Membership Fee
3588,180,75.76,2025-03-10,Fine
3589,198,158.97,2025-01-30,Fine
3590,341,89.5,2024-10-05,Donation
3591,133,80.55,2022-10-17,Fine
3592,489,160.07,2024-04-25,Membership Fee
3593,320,137.5,2025-03-21,Membership Fee
3594,241,127.76,2023-04-30,Fine
3595,492,160.72,2024-04-27,Membership Fee
3596,351,115.02,2023-02-02,Fine
3597,112,158.04,2025-04-20,Donation
3598,31,94.28,2024-12-12,Fine
3599,34,66.74,2022-12-03,Donation
3600,427,133.46,2022-09-18,Fine
3601,111,27.13,2022-10-23,Fine
3602,319,161.55,2022-11-07,Fine
3603,342,69.93,2023-06-09,Membership Fee
3604,269,79.39,2022-09-09,Donation
3605,111,8.96,2023-10-02,Donation
3606,90,115.21,2023-06-14,Donation
3607,242,120.35,2024-11-08,Fine
3608,56,76.63,2022-08-07,Donation
3609,330,84.55,2025-05-22,Donation
3610,312,69.3,2022-07-24,Fine
3611,143,182.65,2022-10-08,Fine
3612,196,164.86,2023-07-10,Donation
3613,187,127.75,2023-09-17,Donation
3614,342,86.34,2024-10-05,Membership Fee
3615,181,167.6,2025-04-02,Donation
3616,303,30.16,2024-07-01,Fine
3617,258,171.58,2024-09-08,Membership Fee
3618,73,153.03,2025-04-16,Fine
3619,61,29.34,2022-09-06,Membership Fee
3620,418,183.84,2025-04-19,Donation
3621,87,173.84,2024-08-12,Membership Fee
3622,264,67.04,2024-01-25,Membership Fee
3623,6,71.38,2022-08-18,Donation
3624,390,89.03,2023-03-06,Membership Fee
3625,154,45.77,2023-05-05,Membership Fee
3626,107,189.94,2022-12-06,Donation
3627,220,170.75,2023-02-08,Membership Fee
3628,85,126.92,2023-11-08,Fine
3629,482,11.97,2023-11-04,Fine
3630,285,146.03,2023-11-16,Donation
3631,274,154.04,2023-06-16,Membership Fee
3632,374,58.36,2024-09-09,Donation
3633,194,180.08,2022-12-03,Membership Fee
3634,358,170.16,2025-01-27,Donation
3635,245,197,2024-12-12,Donation
3636,84,170.89,2025-01-22,Membership Fee
3637,156,40.27,2025-04-28,Fine
3638,303,64.17,2025-03-16,Membership Fee
3639,68,49.95,2025-01-27,Membership Fee
3640,276,196.89,2025-07-20,Donation
3641,468,164.12,2022-09-03,Donation
3642,203,108.98,2025-02-25,Membership Fee
3643,207,121.76,2022-12-24,Fine
3644,229,85.89,2022-08-24,Fine
3645,61,85.79,2024-03-12,Donation
3646,7,50.11,2022-11-04,Donation
3647,299,14.72,2023-09-09,Donation
3648,155,73.06,2023-10-08,Donation
3649,377,39.03,2025-07-05,Fine
3650,342,77,2024-06-20,Fine
3651,425,116.29,2024-10-08,Fine
3652,454,8.69,2024-07-08,Fine
3653,474,92.94,2022-08-14,Donation
3654,63,197.47,2024-03-25,Fine
3655,498,57.69,2024-08-29,Membership Fee
3656,217,77.7,2024-08-23,Fine
3657,291,166.97,2023-04-27,Fine
3658,139,145.41,2023-07-02,Fine
3659,409,86.74,2025-05-16,Donation
3660,448,80.58,2024-05-03,Membership Fee
3661,281,125.64,2023-04-06,Donation
3662,22,85.11,2025-01-14,Donation
3663,489,16.51,2023-08-14,Fine
3664,234,78.72,2023-05-18,Membership Fee
3665,178,198.37,2024-10-12,Membership Fee
3666,154,124.84,2023-11-12,Fine
3667,396,57.09,2024-10-15,Membership Fee
3668,261,54.15,2023-03-28,Fine
3669,436,152.93,2025-01-24,Membership Fee
3670,421,113.5,2023-05-26,Membership Fee
3671,494,143.57,2022-09-28,Membership Fee
3672,460,42.14,2022-12-05,Donation
3673,59,52.59,2023-07-22,Donation
3674,53,127.81,2024-08-06,Fine
3675,313,71.52,2025-07-04,Donation
3676,109,99.29,2025-03-06,Fine
3677,234,152.91,2025-05-23,Donation
3678,79,25.65,2025-01-09,Membership Fee
3679,128,136,2024-05-10,Membership Fee
3680,220,56.15,2022-09-21,Membership Fee
3681,465,8.98,2025-04-12,Fine
3682,183,106.51,2025-04-15,Fine
3683,483,85.1,2022-09-05,Donation
3684,176,28.85,2022-08-14,Fine
3685,150,25.48,2023-01-21,Membership Fee
3686,47,47.04,2024-01-07,Fine
3687,464,170.55,2022-09-24,Membership Fee
3688,279,192.77,2023-08-11,Membership Fee
3689,121,59.01,2022-12-19,Membership Fee
3690,135,109.04,2024-09-21,Donation
3691,260,138.99,2024-06-23,Donation
3692,96,54.7,2022-08-14,Donation
3693,250,130.02,2023-10-22,Fine
3694,42,40.38,2022-10-23,Membership Fee
3695,434,77.51,2025-04-17,Fine
3696,10,118.17,2024-03-30,Membership Fee
3697,231,140.49,2024-01-27,Fine
3698,167,70.38,2023-09-09,Fine
3699,69,178.62,2024-04-23,Fine
3700,439,59.79,2025-05-24,Donation
3701,65,41.26,2025-06-11,Fine
3702,425,199.12,2023-10-29,Membership Fee
3703,55,171.91,2024-12-24,Donation
3704,476,143.37,2024-04-17,Membership Fee
3705,457,34.82,2025-01-16,Membership Fee
3706,202,115.38,2023-06-08,Donation
3707,312,32.02,2023-02-02,Membership Fee
3708,27,88.73,2025-07-06,Fine
3709,138,47.98,2023-06-13,Donation
3710,359,154.14,2024-02-05,Fine
3711,24,163.93,2024-07-24,Fine
3712,320,195.9,2024-07-20,Fine
3713,257,161.25,2025-01-06,Donation
3714,167,105.02,2024-07-11,Donation
3715,299,154.05,2024-11-15,Donation
3716,116,37.89,2024-05-11,Fine
3717,263,79.32,2023-07-09,Membership Fee
3718,391,113.92,2022-11-28,Donation
3719,236,117.65,2023-10-21,Fine
3720,257,65.62,2024-05-24,Membership Fee
3721,256,147.11,2024-01-23,Donation
3722,300,98.53,2023-10-19,Membership Fee
3723,46,36.54,2023-06-15,Donation
3724,264,117.37,2025-04-02,Membership Fee
3725,455,61.02,2024-01-18,Fine
3726,479,166.5,2023-09-04,Membership Fee
3727,121,181.17,2022-08-17,Membership Fee
3728,300,177.95,2024-01-19,Membership Fee
