loan_id,book_id,member_id,loan_date,due_date,return_date,fine
4941,978,315,2024-05-16,2024-05-30,,0
4942,391,299,2022-08-16,2022-08-30,2022-09-05,12.23
4943,205,328,2023-04-09,2023-04-23,2023-05-02,9.55
4944,369,354,2024-11-20,2024-12-04,2024-12-08,16.71
4945,70,116,2024-06-28,2024-07-12,2024-07-23,6.81
4946,248,172,2023-11-27,2023-12-11,2023-12-12,11.34
4947,306,249,2024-11-13,2024-11-27,2024-11-28,4.64
4948,39,395,2025-01-09,2025-01-23,2025-01-28,3.77
4949,48,311,2025-05-01,2025-05-15,2025-05-28,18.75
4950,539,175,2023-10-18,2023-11-01,2023-11-03,3.78
4951,852,448,2024-08-17,2024-08-31,2024-09-05,15.71
4952,559,143,2024-08-04,2024-08-18,2024-09-02,14.07
4953,413,307,2022-08-03,2022-08-17,2022-08-25,15.6
4954,483,8,2023-07-28,2023-08-11,,0
4955,994,286,2022-12-04,2022-12-18,2022-12-24,7.55
4956,404,9,2023-12-12,2023-12-26,2024-01-11,14.52
4957,30,222,2025-04-07,2025-04-21,2025-04-20,0
4958,220,474,2023-05-30,2023-06-13,2023-06-17,15.54
4959,829,492,2024-03-17,2024-03-31,,0
4960,603,224,2022-07-27,2022-08-10,2022-08-16,17.13
4961,951,60,2023-10-05,2023-10-19,,0
4962,737,285,2023-09-26,2023-10-10,2023-10-19,18.26
4963,520,135,2022-08-16,2022-08-30,2022-09-06,3.53
4964,703,341,2023-12-16,2023-12-30,2024-01-08,13.31
4965,40,420,2024-12-15,2024-12-29,2024-12-26,0
4966,424,489,2023-01-17,2023-01-31,2023-02-04,4.3
4967,957,62,2024-12-05,2024-12-19,2024-12-25,18.3
4968,433,242,2024-09-20,2024-10-04,2024-10-12,15.27
4969,267,94,2023-11-15,2023-11-29,2023-11-29,0
4970,76,462,2022-08-11,2022-08-25,2022-09-06,10.18
4971,618,245,2025-05-21,2025-06-04,2025-06-17,13.92
4972,790,128,2023-08-29,2023-09-12,,0
4973,526,56,2023-06-13,2023-06-27,2023-07-08,8.24
4974,334,162,2023-10-08,2023-10-22,2023-11-02,12.96
4975,277,235,2024-04-09,2024-04-23,2024-05-09,14.08
4976,579,119,2025-03-14,2025-03-28,2025-03-25,0
4977,22,158,2023-04-19,2023-05-03,2023-05-06,2.45
4978,835,89,2025-02-13,2025-02-27,2025-03-04,10.97
4979,991,382,2023-03-17,2023-03-31,2023-04-11,10.04
4980,298,210,2024-08-15,2024-08-29,2024-09-01,9.96
4981,418,3,2025-03-09,2025-03-23,2025-03-24,15.83
4982,83,33,2023-11-18,2023-12-02,2023-12-08,18.41
4983,967,116,2024-10-18,2024-11-01,,0
4984,174,224,2023-04-12,2023-04-26,2023-04-24,0
4985,968,277,2023-08-13,2023-08-27,2023-09-03,15.63
4986,985,203,2023-01-15,2023-01-29,,0
4987,358,405,2024-06-05,2024-06-19,2024-06-24,9.21
4988,637,4,2025-02-27,2025-03-13,,0
4989,775,287,2023-08-04,2023-08-18,,0
4990,688,156,2024-10-09,2024-10-23,2024-10-29,7.4
4991,644,336,2024-07-22,2024-08-05,2024-08-19,14.84
4992,465,228,2024-02-23,2024-03-08,,0
4993,267,337,2024-10-25,2024-11-08,2024-11-05,0
4994,908,85,2023-05-25,2023-06-08,2023-06-23,18.58
4995,206,16,2023-10-18,2023-11-01,,0
4996,342,179,2024-04-19,2024-05-03,2024-05-07,6.26
4997,824,20,2025-04-13,2025-04-27,2025-04-28,6.95
4998,358,472,2023-03-07,2023-03-21,2023-04-01,19.98
4999,288,333,2024-08-14,2024-08-28,2024-08-29,4.24
5000,733,455,2024-07-23,2024-08-06,2024-08-05,0
5001,509,114,2025-04-10,2025-04-24,2025-04-29,6.19
5002,750,393,2024-11-05,2024-11-19,2024-11-19,0
5003,769,92,2024-09-09,2024-09-23,,0
5004,59,249,2025-06-05,2025-06-19,2025-06-22,11.82
5005,397,303,2024-12-19,2025-01-02,,0
5006,572,79,2023-07-14,2023-07-28,2023-07-24,0
5007,842,321,2024-11-27,2024-12-11,2024-12-15,18.56
5008,747,363,2025-05-07,2025-05-21,,0
5009,663,242,2024-09-18,2024-10-02,2024-10-16,13.08
5010,581,157,2023-07-23,2023-08-06,2023-08-21,8.61
5011,414,70,2023-10-20,2023-11-03,2023-11-04,10.55
5012,356,142,2023-05-19,2023-06-02,2023-06-17,14.73
5013,412,264,2024-10-29,2024-11-12,2024-11-08,0
5014,418,1,2024-07-25,2024-08-08,2024-08-22,15.55
5015,834,345,2023-04-29,2023-05-13,,0
5016,145,187,2023-11-08,2023-11-22,2023-11-27,1.12
5017,358,437,2025-03-23,2025-04-06,2025-04-14,7.2
5018,606,367,2024-10-15,2024-10-29,,0
5019,222,9,2025-06-22,2025-07-06,2025-07-06,0
5020,396,420,2023-09-14,2023-09-28,2023-09-25,0
5021,406,301,2023-08-14,2023-08-28,2023-09-10,17.78
5022,783,186,2022-09-16,2022-09-30,2022-10-02,10.26
5023,504,180,2024-12-29,2025-01-12,2025-01-22,19.27
5024,258,266,2024-10-01,2024-10-15,,0
5025,636,206,2023-03-29,2023-04-12,2023-04-15,13.46
5026,223,4,2023-10-30,2023-11-13,2023-11-17,14.34
5027,74,136,2023-01-15,2023-01-29,2023-02-13,9.38
5028,326,188,2024-03-11,2024-03-25,,0
5029,784,372,2022-10-07,2022-10-21,2022-10-19,0
5030,500,223,2024-05-20,2024-06-03,,0
5031,807,351,2023-03-12,2023-03-26,2023-03-22,0
5032,687,10,2025-01-26,2025-02-09,,0
5033,471,264,2022-11-15,2022-11-29,,0
5034,82,69,2024-10-07,2024-10-21,2024-10-30,9.85
5035,325,379,2023-11-15,2023-11-29,2023-11-25,0
5036,665,317,2023-03-15,2023-03-29,,0
5037,972,19,2022-12-11,2022-12-25,2022-12-21,0
5038,670,446,2023-08-17,2023-08-31,2023-09-15,5.96
5039,947,428,2022-08-21,2022-09-04,2022-09-10,1.7
5040,42,362,2023-11-01,2023-11-15,2023-11-12,0
5041,526,224,2023-07-13,2023-07-27,,0
5042,250,281,2022-12-13,2022-12-27,2022-12-23,0
5043,797,192,2023-02-01,2023-02-15,,0
5044,914,105,2024-06-15,2024-06-29,2024-07-05,4.51
5045,669,213,2025-01-15,2025-01-29,2025-02-02,3.36
5046,788,127,2024-02-15,2024-02-29,,0
5047,722,385,2024-10-18,2024-11-01,2024-11-09,6.5
5048,682,158,2025-01-01,2025-01-15,2025-01-29,5
5049,839,476,2025-03-29,2025-04-12,,0
5050,886,425,2024-11-29,2024-12-13,2024-12-29,17.73
5051,974,63,2023-09-06,2023-09-20,2023-09-19,0
5052,982,403,2024-02-13,2024-02-27,2024-02-24,0
5053,617,170,2024-05-17,2024-05-31,2024-05-31,0
5054,249,289,2024-02-27,2024-03-12,2024-03-15,2.09
5055,979,297,2023-09-03,2023-09-17,,0
5056,155,307,2024-07-31,2024-08-14,2024-08-21,10.19
5057,609,411,2023-08-25,2023-09-08,2023-09-12,13.39
5058,592,393,2023-08-24,2023-09-07,,0
5059,845,225,2024-10-19,2024-11-02,2024-11-05,16.57
5060,6,272,2023-10-04,2023-10-18,2023-10-23,14.68
5061,262,315,2025-06-11,2025-06-25,2025-07-09,11.31
5062,749,114,2024-12-27,2025-01-10,,0
5063,973,406,2024-02-18,2024-03-03,2024-03-11,19.14
5064,822,54,2023-08-21,2023-09-04,2023-09-13,4.66
5065,618,332,2023-03-26,2023-04-09,2023-04-19,4.84
5066,24,332,2025-07-11,2025-07-25,2025-07-25,0
5067,138,406,2023-03-03,2023-03-17,2023-03-25,12.83
5068,347,436,2022-10-28,2022-11-11,2022-11-24,5.3
5069,890,299,2025-04-11,2025-04-25,2025-05-11,13.17
5070,995,57,2023-02-17,2023-03-03,,0
5071,243,32,2022-08-17,2022-08-31,2022-09-02,17.11
5072,171,462,2023-02-11,2023-02-25,2023-03-09,13.13
5073,492,215,2025-07-21,2025-08-04,,0
5074,672,27,2025-03-22,2025-04-05,2025-04-19,11.14
5075,595,200,2022-11-19,2022-12-03,2022-12-11,5.98
5076,181,114,2025-07-18,2025-08-01,2025-08-13,19.35
5077,256,291,2022-10-12,2022-10-26,2022-11-04,16.89
5078,824,411,2022-11-13,2022-11-27,,0
5079,377,357,2022-11-16,2022-11-30,2022-12-05,10
5080,667,102,2023-04-26,2023-05-10,2023-05-15,9.66
5081,122,336,2023-03-02,2023-03-16,2023-03-13,0
5082,706,116,2022-08-16,2022-08-30,,0
5083,448,151,2025-01-17,2025-01-31,2025-02-06,13.53
5084,227,383,2023-11-17,2023-12-01,2023-11-29,0
5085,683,63,2023-11-07,2023-11-21,2023-11-23,5.3
5086,94,444,2024-03-24,2024-04-07,2024-04-07,0
5087,752,263,2023-11-24,2023-12-08,2023-12-13,19.87
5088,110,181,2023-09-10,2023-09-24,2023-09-27,12.68
5089,421,82,2022-11-30,2022-12-14,2022-12-15,11.18
5090,793,276,2023-02-03,2023-02-17,2023-02-21,15
5091,779,292,2024-06-18,2024-07-02,2024-07-01,0
5092,696,343,2024-02-15,2024-02-29,2024-03-07,19.82
5093,897,76,2024-11-28,2024-12-12,2024-12-22,20
5094,458,259,2023-08-17,2023-08-31,2023-09-02,7.88
5095,387,86,2023-01-02,2023-01-16,2023-01-23,17.69
5096,607,50,2024-03-18,2024-04-01,2024-04-13,11.93
5097,28,69,2023-01-19,2023-02-02,2023-02-05,10.23
5098,494,50,2023-09-23,2023-10-07,2023-10-03,0
5099,571,371,2023-01-18,2023-02-01,2023-02-05,11.74
5100,347,498,2023-06-11,2023-06-25,2023-07-08,17.68
5101,250,54,2024-05-23,2024-06-06,2024-06-03,0
5102,326,197,2024-09-23,2024-10-07,2024-10-13,13.19
5103,568,258,2023-12-09,2023-12-23,2024-01-01,4.97
5104,989,27,2022-11-28,2022-12-12,2022-12-09,0
5105,169,89,2024-10-25,2024-11-08,2024-11-14,19.09
5106,771,453,2022-12-03,2022-12-17,2022-12-17,0
5107,176,256,2025-01-18,2025-02-01,2025-02-04,14.23
5108,198,274,2024-10-12,2024-10-26,2024-10-28,2.91
5109,214,170,2025-06-28,2025-07-12,,0
5110,310,66,2022-09-14,2022-09-28,2022-10-07,16.69
5111,218,237,2023-07-09,2023-07-23,,0
5112,456,250,2024-02-25,2024-03-10,2024-03-06,0
5113,416,2,2025-07-11,2025-07-25,2025-07-21,0
5114,437,118,2024-03-13,2024-03-27,2024-04-12,16.46
5115,946,192,2024-10-29,2024-11-12,,0
5116,39,33,2024-12-30,2025-01-13,2025-01-16,5.96
5117,359,305,2023-09-06,2023-09-20,,0
5118,187,133,2024-10-11,2024-10-25,2024-10-28,4.48
5119,356,301,2024-12-28,2025-01-11,2025-01-17,17.54
5120,576,489,2024-08-08,2024-08-22,2024-09-04,13.24
5121,172,116,2023-02-03,2023-02-17,2023-02-18,9.61
5122,168,43,2023-10-01,2023-10-15,,0
5123,554,314,2024-10-28,2024-11-11,2024-11-11,0
5124,922,177,2023-12-13,2023-12-27,,0
5125,607,407,2023-11-01,2023-11-15,,0
5126,241,170,2023-01-10,2023-01-24,,0
5127,225,150,2023-07-06,2023-07-20,2023-07-28,11.71
5128,323,58,2025-06-29,2025-07-13,2025-07-14,7.21
5129,885,200,2024-07-25,2024-08-08,2024-08-14,4.07
5130,655,318,2025-01-27,2025-02-10,2025-02-11,19.26
5131,159,271,2022-09-13,2022-09-27,2022-09-23,0
5132,305,49,2025-03-31,2025-04-14,2025-04-17,10.42
5133,557,248,2023-02-11,2023-02-25,2023-03-05,6.83
5134,914,353,2022-11-28,2022-12-12,2022-12-13,18.83
5135,405,74,2023-10-07,2023-10-21,,0
5136,723,264,2025-01-02,2025-01-16,2025-01-25,1.71
5137,784,336,2024-07-21,2024-08-04,,0
5138,884,408,2024-11-01,2024-11-15,2024-11-18,8.99
5139,899,197,2024-02-28,2024-03-13,2024-03-24,10.87
5140,399,152,2024-10-27,2024-11-10,2024-11-16,9.23
5141,661,358,2023-06-28,2023-07-12,2023-07-22,16.59
5142,238,237,2025-02-02,2025-02-16,2025-02-28,8.3
5143,442,47,2023-06-15,2023-06-29,2023-07-08,2.11
5144,963,9,2023-07-31,2023-08-14,,0
5145,550,264,2023-01-11,2023-01-25,2023-02-03,9.19
5146,215,355,2023-11-21,2023-12-05,,0
5147,985,394,2025-02-20,2025-03-06,2025-03-18,19.09
5148,295,35,2025-06-04,2025-06-18,2025-06-25,19.22
5149,12,255,2023-11-25,2023-12-09,2023-12-08,0
5150,223,419,2023-09-27,2023-10-11,2023-10-20,4.12
5151,97,327,2024-09-30,2024-10-14,2024-10-11,0
5152,118,405,2023-05-17,2023-05-31,,0
5153,633,41,2022-09-28,2022-10-12,,0
5154,87,367,2024-07-27,2024-08-10,2024-08-13,19.99
5155,444,72,2024-09-30,2024-10-14,2024-10-19,15.41
5156,832,114,2022-07-24,2022-08-07,2022-08-15,3.36
5157,674,101,2025-01-08,2025-01-22,,0
5158,431,162,2023-06-08,2023-06-22,2023-06-30,11.82
5159,956,374,2025-06-07,2025-06-21,2025-07-06,12.87
5160,836,366,2023-02-16,2023-03-02,2023-03-07,12.1
5161,310,95,2023-11-23,2023-12-07,,0
5162,775,457,2025-05-01,2025-05-15,2025-05-29,9.06
5163,485,8,2023-07-11,2023-07-25,2023-08-06,10.26
5164,368,348,2025-05-05,2025-05-19,2025-05-18,0
5165,690,467,2023-12-30,2024-01-13,2024-01-09,0
5166,615,271,2022-10-07,2022-10-21,2022-11-04,16.96
5167,257,43,2024-06-12,2024-06-26,2024-06-30,3.46
5168,975,197,2023-06-16,2023-06-30,2023-06-26,0
5169,753,29,2025-04-30,2025-05-14,2025-05-29,8.67
5170,772,83,2022-07-27,2022-08-10,2022-08-25,6.54
5171,679,32,2025-01-20,2025-02-03,2025-01-30,0
5172,118,455,2024-11-23,2024-12-07,2024-12-19,19.58
5173,351,78,2024-12-03,2024-12-17,2024-12-30,13.86
5174,767,258,2025-05-19,2025-06-02,2025-06-18,17.29
5175,901,235,2023-03-07,2023-03-21,2023-03-17,0
5176,208,258,2022-11-16,2022-11-30,2022-12-06,19.85
5177,850,380,2023-10-04,2023-10-18,,0
5178,729,432,2023-03-07,2023-03-21,2023-03-26,16.44
5179,959,164,2023-02-06,2023-02-20,2023-03-06,6.39
5180,726,340,2025-05-19,2025-06-02,2025-06-12,9.59
5181,266,205,2023-10-12,2023-10-26,2023-11-06,6.62
5182,207,237,2024-07-06,2024-07-20,2024-07-29,17.16
5183,289,237,2024-09-14,2024-09-28,,0
5184,846,432,2022-11-23,2022-12-07,2022-12-14,8.22
5185,124,136,2023-12-14,2023-12-28,2024-01-01,17.41
5186,809,68,2024-05-13,2024-05-27,2024-05-28,16.37
5187,495,188,2022-10-10,2022-10-24,2022-10-20,0
5188,409,114,2024-09-26,2024-10-10,2024-10-21,18.9
5189,808,269,2023-05-01,2023-05-15,2023-05-25,11.02
5190,330,257,2023-02-02,2023-02-16,2023-03-02,9.8
5191,435,172,2024-11-11,2024-11-25,2024-11-23,0
5192,30,363,2025-05-25,2025-06-08,,0
5193,64,443,2024-08-06,2024-08-20,2024-08-25,10.59
5194,736,276,2025-04-25,2025-05-09,2025-05-13,18.97
5195,788,148,2022-09-19,2022-10-03,2022-10-05,9.04
5196,617,484,2024-01-12,2024-01-26,2024-01-26,0
5197,957,200,2023-05-10,2023-05-24,2023-05-29,10.65
5198,247,465,2023-08-07,2023-08-21,2023-08-28,14.63
5199,2,169,2024-12-21,2025-01-04,2025-01-07,19.58
5200,64,150,2023-01-11,2023-01-25,2023-01-25,0
5201,509,136,2023-11-30,2023-12-14,2023-12-21,3.49
5202,216,257,2025-06-25,2025-07-09,2025-07-22,11.46
5203,866,306,2024-07-11,2024-07-25,,0
5204,172,94,2024-09-28,2024-10-12,2024-10-27,10.64
5205,194,76,2022-10-21,2022-11-04,2022-11-20,10.43
5206,429,254,2025-06-14,2025-06-28,,0
5207,996,388,2024-05-14,2024-05-28,,0
5208,712,446,2024-08-21,2024-09-04,2024-09-19,13.19
5209,88,204,2024-09-20,2024-10-04,2024-10-06,13.93
5210,325,60,2025-02-10,2025-02-24,,0
5211,846,24,2022-11-07,2022-11-21,2022-11-18,0
5212,160,425,2023-05-20,2023-06-03,,0
5213,393,374,2023-05-14,2023-05-28,,0
5214,57,257,2023-01-06,2023-01-20,,0
5215,746,30,2023-09-01,2023-09-15,2023-09-29,11.82
5216,909,11,2024-01-02,2024-01-16,2024-01-30,1.8
5217,700,171,2025-01-10,2025-01-24,2025-01-23,0
5218,707,220,2023-02-21,2023-03-07,2023-03-13,10.34
5219,862,240,2024-04-13,2024-04-27,2024-05-11,2.6
5220,946,330,2022-07-28,2022-08-11,,0
5221,613,113,2023-01-14,2023-01-28,2023-02-03,1.24
5222,187,92,2024-12-03,2024-12-17,2024-12-29,10.13
5223,478,86,2024-03-25,2024-04-08,2024-04-24,7.17
5224,525,40,2025-02-27,2025-03-13,2025-03-12,0
5225,876,485,2024-01-11,2024-01-25,2024-02-06,11.83
5226,652,418,2024-01-16,2024-01-30,2024-02-08,14.68
5227,12,138,2025-02-06,2025-02-20,2025-02-25,6.44
5228,886,286,2024-12-04,2024-12-18,2024-12-20,12.69
5229,601,250,2024-02-16,2024-03-01,2024-02-27,0
5230,338,122,2023-08-01,2023-08-15,2023-08-30,15.99
5231,189,150,2025-04-25,2025-05-09,2025-05-06,0
5232,300,281,2023-11-09,2023-11-23,2023-11-20,0
5233,922,156,2022-12-19,2023-01-02,2023-01-10,14.47
5234,977,486,2023-02-19,2023-03-05,2023-03-01,0
5235,112,373,2023-12-24,2024-01-07,2024-01-09,4.06
5236,524,164,2024-06-14,2024-06-28,2024-06-27,0
5237,895,192,2025-02-11,2025-02-25,2025-03-02,10.68
5238,227,238,2022-09-14,2022-09-28,2022-09-25,0
5239,595,459,2025-02-22,2025-03-08,2025-03-23,16.89
5240,550,410,2023-08-19,2023-09-02,2023-09-17,9.28
5241,737,149,2025-01-06,2025-01-20,,0
5242,675,49,2024-01-20,2024-02-03,2024-02-05,1.56
5243,91,489,2025-07-09,2025-07-23,2025-07-21,0
5244,516,457,2023-07-06,2023-07-20,2023-07-27,16.53
5245,366,88,2024-02-04,2024-02-18,,0
5246,172,194,2025-04-29,2025-05-13,2025-05-23,14.96
5247,171,498,2024-03-05,2024-03-19,2024-03-28,17.62
5248,835,347,2024-02-01,2024-02-15,2024-02-25,17.43
5249,383,86,2024-06-18,2024-07-02,2024-07-05,16.78
5250,532,100,2023-09-07,2023-09-21,2023-09-23,16.93
5251,173,336,2023-01-07,2023-01-21,2023-01-24,1.53
5252,606,151,2022-08-24,2022-09-07,2022-09-05,0
5253,260,65,2025-06-03,2025-06-17,2025-06-20,16.78
5254,720,400,2022-09-19,2022-10-03,2022-10-07,19.14
5255,202,270,2023-08-10,2023-08-24,2023-09-08,4.89
5256,430,315,2022-12-15,2022-12-29,2022-12-28,0
5257,477,449,2024-06-22,2024-07-06,2024-07-16,19.47
5258,532,71,2022-09-05,2022-09-19,2022-09-17,0
5259,389,365,2023-05-16,2023-05-30,,0
5260,894,111,2023-03-13,2023-03-27,2023-03-30,14.49
5261,823,215,2024-05-05,2024-05-19,2024-06-02,4.39
5262,749,172,2024-11-24,2024-12-08,2024-12-11,19.61
5263,878,451,2023-08-29,2023-09-12,2023-09-26,6.04
5264,129,390,2024-04-04,2024-04-18,2024-04-26,6.03
5265,781,451,2024-08-17,2024-08-31,2024-09-12,15.28
5266,41,174,2024-08-18,2024-09-01,2024-09-16,15.56
5267,391,130,2022-09-11,2022-09-25,2022-10-04,13.92
5268,219,121,2024-09-26,2024-10-10,2024-10-16,4.11
5269,879,137,2025-04-13,2025-04-27,2025-04-25,0
5270,419,254,2023-12-21,2024-01-04,2024-01-11,4.35
5271,37,331,2024-03-27,2024-04-10,2024-04-14,18.04
5272,510,490,2023-01-14,2023-01-28,2023-01-25,0
5273,736,72,2024-04-17,2024-05-01,2024-05-09,15.87
5274,39,382,2023-04-07,2023-04-21,2023-05-04,1.11
5275,1000,84,2023-12-16,2023-12-30,2024-01-11,8.66
5276,783,211,2023-07-11,2023-07-25,2023-07-25,0
5277,797,342,2024-05-01,2024-05-15,2024-05-22,10.31
5278,953,24,2023-09-13,2023-09-27,2023-10-13,5.53
5279,510,247,2024-04-01,2024-04-15,,0
5280,95,89,2023-05-05,2023-05-19,2023-05-31,16.23
5281,134,119,2025-06-23,2025-07-07,2025-07-09,8.04
5282,685,64,2023-11-14,2023-11-28,2023-11-29,13.88
5283,23,416,2023-04-24,2023-05-08,,0
5284,562,384,2025-04-22,2025-05-06,2025-05-10,5.04
5285,103,13,2023-02-07,2023-02-21,2023-03-04,1.86
5286,501,498,2025-02-26,2025-03-12,,0
5287,223,54,2024-08-14,2024-08-28,2024-09-05,3.02
5288,906,201,2023-03-02,2023-03-16,2023-03-27,9.8
5289,995,271,2023-08-21,2023-09-04,2023-09-14,3.01
5290,415,179,2024-05-15,2024-05-29,2024-06-01,6.76
5291,471,119,2025-06-06,2025-06-20,,0
5292,160,351,2023-01-27,2023-02-10,2023-02-18,19.45
5293,329,309,2023-05-29,2023-06-12,2023-06-28,11.82
5294,45,268,2023-04-19,2023-05-03,2023-05-17,2.12
5295,308,414,2023-04-11,2023-04-25,2023-05-03,5.53
5296,168,463,2025-07-06,2025-07-20,2025-08-03,16.27
5297,322,274,2025-04-03,2025-04-17,,0
5298,220,483,2023-04-07,2023-04-21,,0
5299,683,112,2024-08-02,2024-08-16,2024-08-28,7.85
5300,809,425,2025-05-27,2025-06-10,2025-06-12,18.77
5301,188,228,2023-09-15,2023-09-29,2023-10-05,4.89
5302,173,447,2025-02-16,2025-03-02,,0
5303,81,483,2022-08-04,2022-08-18,2022-08-17,0
5304,623,56,2024-09-13,2024-09-27,2024-09-27,0
5305,339,273,2024-09-14,2024-09-28,2024-10-03,17.9
5306,780,31,2024-03-27,2024-04-10,2024-04-21,6.27
5307,794,104,2024-11-07,2024-11-21,2024-12-05,16.15
5308,362,15,2025-05-14,2025-05-28,,0
5309,229,125,2022-09-14,2022-09-28,2022-09-30,4.43
5310,999,456,2024-07-23,2024-08-06,,0
5311,916,339,2025-02-14,2025-02-28,2025-02-24,0
5312,525,288,2023-12-18,2024-01-01,2024-01-07,9.41
5313,654,440,2025-04-04,2025-04-18,2025-04-24,12.65
5314,4,59,2023-07-10,2023-07-24,2023-08-06,16.47
5315,507,468,2024-03-07,2024-03-21,2024-03-17,0
5316,466,111,2023-04-23,2023-05-07,,0
5317,88,327,2023-07-25,2023-08-08,2023-08-04,0
5318,706,252,2025-05-10,2025-05-24,2025-05-27,6.37
5319,153,344,2025-02-10,2025-02-24,2025-03-08,1.93
5320,294,171,2024-05-12,2024-05-26,2024-05-24,0
5321,709,121,2022-07-30,2022-08-13,2022-08-22,4.27
5322,768,172,2022-07-27,2022-08-10,2022-08-24,13.21
5323,121,282,2022-09-14,2022-09-28,,0
5324,624,117,2024-08-07,2024-08-21,2024-08-27,19.26
5325,100,179,2023-09-05,2023-09-19,2023-10-01,3.55
5326,848,218,2024-06-02,2024-06-16,2024-06-12,0
5327,153,451,2025-05-14,2025-05-28,2025-05-27,0
5328,844,62,2023-05-27,2023-06-10,2023-06-20,18.09
5329,155,244,2023-01-28,2023-02-11,,0
5330,154,277,2024-03-13,2024-03-27,2024-04-04,10.62
5331,713,238,2024-11-17,2024-12-01,2024-12-02,2.6
5332,95,207,2024-12-20,2025-01-03,,0
5333,84,300,2023-02-11,2023-02-25,2023-03-06,12.99
5334,143,389,2023-10-25,2023-11-08,2023-11-20,14.9
5335,785,353,2025-02-26,2025-03-12,2025-03-10,0
5336,301,34,2022-08-27,2022-09-10,2022-09-17,13.52
5337,440,459,2025-05-26,2025-06-09,2025-06-13,16.31
5338,642,166,2025-06-08,2025-06-22,2025-07-07,15.44
5339,590,240,2023-07-10,2023-07-24,2023-07-28,15.36
5340,571,261,2025-04-10,2025-04-24,2025-04-20,0
5341,446,246,2025-03-12,2025-03-26,,0
5342,306,400,2022-09-11,2022-09-25,,0
5343,40,211,2024-01-24,2024-02-07,,0
5344,472,340,2025-01-17,2025-01-31,2025-02-14,11.49
5345,395,24,2023-07-04,2023-07-18,2023-07-19,9.74
5346,443,392,2023-02-21,2023-03-07,,0
5347,467,271,2024-10-20,2024-11-03,2024-11-03,0
5348,788,8,2023-04-11,2023-04-25,2023-04-23,0
5349,108,445,2024-08-28,2024-09-11,2024-09-10,0
5350,485,468,2023-12-31,2024-01-14,2024-01-26,7.37
5351,826,210,2023-12-11,2023-12-25,,0
5352,132,78,2023-02-19,2023-03-05,2023-03-19,10.32
5353,846,284,2025-05-09,2025-05-23,,0
5354,51,220,2024-08-12,2024-08-26,2024-08-29,13.14
5355,737,249,2022-11-28,2022-12-12,2022-12-22,19.96
5356,83,423,2023-05-04,2023-05-18,2023-05-26,16.59
5357,51,336,2023-01-19,2023-02-02,,0
5358,85,342,2024-03-08,2024-03-22,2024-03-19,0
5359,403,416,2023-02-13,2023-02-27,2023-03-15,15.91
5360,278,415,2025-01-28,2025-02-11,2025-02-14,3.78
5361,55,422,2023-04-01,2023-04-15,2023-04-24,13.91
5362,44,167,2023-01-09,2023-01-23,2023-02-02,1.66
5363,767,418,2023-06-08,2023-06-22,2023-06-26,14.52
5364,134,21,2024-03-16,2024-03-30,,0
5365,482,369,2023-04-02,2023-04-16,,0
5366,334,22,2024-04-10,2024-04-24,,0
5367,750,250,2023-02-18,2023-03-04,2023-03-17,6.65
5368,345,469,2024-02-27,2024-03-12,,0
5369,42,379,2023-11-04,2023-11-18,,0
5370,412,346,2024-03-26,2024-04-09,2024-04-20,13.71
5371,579,228,2024-08-09,2024-08-23,2024-08-25,7.46
5372,835,131,2023-10-25,2023-11-08,2023-11-16,6.86
5373,572,432,2023-11-17,2023-12-01,2023-12-05,6.35
5374,627,344,2025-05-03,2025-05-17,2025-05-22,17.77
5375,460,228,2022-09-13,2022-09-27,2022-09-23,0
5376,742,43,2024-03-22,2024-04-05,2024-04-12,11.78
5377,477,488,2025-02-17,2025-03-03,2025-03-16,6
5378,355,347,2024-06-29,2024-07-13,2024-07-21,12.71
5379,770,169,2023-10-22,2023-11-05,2023-11-10,9.93
5380,590,230,2024-02-16,2024-03-01,2024-02-29,0
5381,836,275,2022-08-22,2022-09-05,,0
5382,953,295,2022-08-27,2022-09-10,2022-09-12,2
5383,27,364,2023-02-13,2023-02-27,2023-03-13,14.91
5384,609,5,2024-07-12,2024-07-26,2024-08-04,9.32
5385,914,385,2024-06-14,2024-06-28,2024-07-02,2.31
5386,908,304,2023-06-27,2023-07-11,2023-07-09,0
5387,986,491,2024-09-07,2024-09-21,2024-09-26,17.24
5388,772,482,2025-03-05,2025-03-19,2025-03-23,6.86
5389,459,290,2024-05-23,2024-06-06,2024-06-15,18.39
5390,958,323,2023-08-08,2023-08-22,2023-08-30,1.4
5391,426,410,2023-06-02,2023-06-16,2023-06-15,0
5392,254,136,2024-12-02,2024-12-16,2024-12-31,16.2
5393,967,135,2024-02-10,2024-02-24,2024-02-23,0
5394,612,414,2023-02-21,2023-03-07,2023-03-12,3.65
5395,408,100,2022-08-04,2022-08-18,2022-08-31,10.05
5396,863,351,2023-12-09,2023-12-23,2023-12-20,0
5397,600,51,2023-11-29,2023-12-13,,0
5398,564,223,2025-05-17,2025-05-31,2025-05-31,0
